PATENT_ID	PATENT_CODE
US20150119920A1	A61B 17/12
US9051313B2	A61K 31/44
US9051316B2	C07D 471/04
US9051329B2	A61K 31/505
US9051387B2	A61K 38/17
US9051393B2	C07K 14/775
EP1976594B1	C07K 16/18
EP1988091B1	C07D 403/14
US20150139911A1	A61K 9/14
US9051550B2	A61K 35/34
US9028811B2	A01N 63/00
US9028859B2	A61F 2/00
EP1999112B1	C07D 215/38
EP2019657B1	B05D 3/00
EP2063872B1	A61K 9/32
EP2074992B1	A61K 9/16
EP2079722B1	C07D 333/22
US20150140105A1	A61K 9/00
US9011510B2	A61F 7/12
US9011831B2	A61K 31/74
US9011832B2	C07D 319/12
US9011907B2	A61K 9/64
US9011923B2	A61K 9/50
US9029325B2	A61K 38/22
US9029328B2	A61P 9/04
US9029363B2	C07D 403/04
US9029377B2	A61K 31/50
US9029405B2	A61K 31/4245
US9029407B2	A61K 31/425
US9029409B2	A01N 43/80
US9029508B2	C07K 16/00
US9011928B2	A61K 47/26
US9012195B2	C12N 9/96
US9012398B2	A61K 38/26
EP2160983B1	A61B 17/04
EP2173353B1	A61K 31/53
EP2181105B1	C07D 401/12
EP2210876B1	C07D 207/20
US20150141346A1	A61K 38/05
US20150141364A1	A61K 31/7064
US20150141366A1	C07H 19/23
US20150141406A1	C07D 471/04
US20150141422A1	A61K 31/5377
US20150141447A1	A61K 9/20
US20150141474A1	C07D 413/12
US20150141483A1	A61K 31/40
US20150141495A1	C12N 15/113
US20150141517A1	A61K 9/20
US9056060B2	A61F 13/02
US9056088B2	A61K 31/20
US9056134B2	A61K 9/48
US9056154B2	A61L 31/08
US9056155B1	A61L 31/00
US9056843B2	C07D 271/06
US9056859B2	C07D 257/04
US9056877B2	C07D 277/20
US9012423B2	A61K 31/70
US9012454B2	A61K 31/519
US9012485B2	A61K 31/4164
US9012637B2	C07D 241/10
US9033911B2	A61F 9/00
US9033919B2	A61M 31/00
US20150157577A1	A61K 9/50
US20150157578A1	A61K 9/70
US20150157611A1	A61K 31/437
US20150157658A1	A61K 33/00
US20150157684A1	A61K 38/05
US20150174060A1	A61K 9/00
US20150174082A1	A61K 31/138
US20150174089A1	A61K 31/194
US20150174102A1	A61K 31/415
US20150174113A1	A61K 31/45
US20150174132A1	A61K 31/5377
US20150174146A1	A61K 31/675
US20150174149A1	A61K 31/7064
US20150174166A1	A61K 35/12
US20150174196A1	A61K 38/10
US20150174211A1	A61K 38/28
US20150125928A1	C12N 15/09
US20150126443A1	A61K 31/4162
US20150126486A1	C07D 205/04
US20150126489A1	C07D 303/40
US20150126506A1	C07D 471/04
US20150126521A1	A61K 47/36
US20150126523A1	C07D 413/12
US20150142026A1	A61L 27/44
US9057736B2	G01N 33/53
EP2861601A1	C07D 487/08
EP2861604A1	C07D 487/18
EP2874610A1	A61K 9/20
EP2874621A2	A61K 31/416
EP2874622A1	C07D 487/04
EP2874626A1	A61K 31/4439
EP2874633A1	A61K 31/74
EP2874675A1	A61L 29/14
EP2874993A1	C07C 229/50
EP2875003A1	C07D 217/26
EP2875043A1	C07K 14/605
US20150147276A1	A61K 47/34
US20150147327A1	C07K 16/46
US20150147379A1	A61L 31/04
US20150147393A1	A61K 9/20
US20150147396A1	A61K 9/51
US20150147402A1	A61K 9/50
WO2015081007A1	A61K 9/06
WO2015081096A2	A61K 47/48
WO2015081310A1	A61K 9/26
EP2875359A2	G01N 33/68
EP2875834A1	A61L 31/10
WO2015061204A1	C07D 487/04
WO2015061272A1	C07B 59/00
WO2015081891A1	A61K 47/48
WO2015082324A1	C07D 401/12
WO2015082411A1	C07D 471/04
WO2015082562A1	A61K 9/16
EP2863891A1	A61K 9/14
EP2863892A1	A61K 9/14
EP2863902A1	A61K 31/00
EP2864292A1	C07D 231/18
EP2864311A1	C07C 49/747
US20150148335A1	A61K 47/10
US20150148340A1	C07D 417/14
US20150148355A1	A61K 9/107
US20150148376A1	C07D 215/48
US20150148381A1	A61K 31/4439
US20150148539A1	C07D 491/056
US20150148544A1	C07C 317/50
WO2015061492A1	A61F 2/91
WO2015061536A1	C12N 15/113
WO2015061568A1	C12N 5/00
WO2015061626A1	A61K 31/10
WO2015061724A1	A61K 31/167
WO2015061790A2	A61B 17/12
WO2015061832A1	A61K 31/277
WO2015062743A1	A61K 31/7088
WO2015082983A1	B01D 65/00
WO2015083105A1	A61K 9/48
WO2015083120A1	C07K 16/24
WO2015083171A1	A61K 9/00
EP2877131A2	A61F 2/88
EP2877159A2	A61K 9/14
EP2877166A1	C07D 217/22
EP2877180A1	A61K 31/435
EP2877185A1	C07D 213/79
EP2877471A1	C07D 471/10
EP2877579A1	C12N 15/11
WO2015063093A1	C07D 487/04
WO2015064083A1	C07D 401/14
WO2015084692A1	A61K 31/075
WO2015085044A1	A61K 31/485
WO2015085234A1	A61F 9/00
EP2865670A1	C07D 233/54
US20150150480A1	A61B 5/07
US20150150696A1	A61F 2/82
US20150150794A1	A61K 9/00
WO2015065866A1	C07D 405/06
WO2015086561A1	A61K 31/4439
WO2015086774A1	A61K 31/195
WO2015087016A1	A61K 31/724
WO2015087017A1	A61K 31/724
EP2866791A1	A61K 9/14
EP2866805A1	A61K 31/401
EP2878594A1	C07D 209/08
US20150150825A1	A61K 9/70
US20150150840A1	A61K 31/336
US20150150857A1	A61K 31/439
US20150150877A1	A61K 31/5355
US20150150989A1	A61K 47/34
US20150150991A1	A61K 47/38
US20150151030A1	A61L 31/16
WO2015066252A1	A61K 31/404
WO2015066277A1	C07D 413/10
WO2015066593A1	A61K 31/295
WO2015066611A2	C12Q 1/68
WO2015088045A1	C07D 471/04
EP2867310A1	C09C 1/30
EP2879666A1	A61K 9/16
EP2879673A1	C07C 229/34
EP2879674A1	C07D 205/04
EP2880028A1	C07D 401/14
US20150152050A1	C07D 211/14
US20150152052A1	C07D 211/60
US20150152058A1	C07D 213/75
US20150152157A1	C07K 14/605
WO2015067630A1	C07D 413/14
WO2015067650A1	C07D 403/04
WO2015067651A1	C07D 403/04
WO2015088885A1	A61K 31/519
WO2015088886A1	A61K 31/519
WO2015089182A1	C07D 405/14
WO2015089360A1	A61K 31/4035
WO2015089368A2	C12N 15/113
WO2015089396A1	A61K 38/19
WO2015089494A1	A61K 45/06
WO2015089809A1	C07D 213/30
US20150152348A1	C10L 5/48
WO2015068856A1	C07D 401/14
WO2015069700A1	A61M 5/148
WO2015070015A1	A61K 9/14
WO2015070019A1	A61K 9/14
WO2015090262A1	A61K 9/00
WO2015090635A1	C07D 401/10
WO2015091156A1	C07D 487/04
US20150153360A1	G01N 33/50
WO2015071263A1	A61L 27/54
WO2015091414A2	C07D 401/14
WO2015091415A1	C07D 401/14
WO2015091417A1	C07D 401/14
WO2015091420A1	C07D 413/14
WO2015091812A1	A61K 38/21
EP2869857A1	A61L 27/36
EP2882421A1	A61K 9/127
EP2882459A1	A61K 47/48
EP2882474A2	A61M 1/00
WO2015073342A1	C07D 221/16
WO2015092811A2	A61K 8/84
EP2870480A1	G01N 33/574
EP2882716A1	C07D 231/14
WO2015073709A2	G01N 33/68
WO2015073901A1	A01N 43/40
WO2015073977A1	A61B 5/055
WO2015074010A2	A61K 38/17
WO2015094670A1	C07D 413/12
WO2015094932A1	C07D 498/04
WO2015095059A1	C07D 417/14
WO2015095097A2	A61K 31/5513
EP2871179A1	C07D 211/58
EP2883543A1	A61K 31/325
WO2015095256A1	A61K 31/192
WO2015095370A1	C07D 413/06
WO2015095389A1	A61K 31/485
WO2015095772A2	A61K 9/00
WO2015095794A1	C12N 5/02
EP2871953A1	A01N 25/28
EP2871973A1	A23K 1/00
EP2872121A1	A61K 9/20
EP2872127A1	A61K 31/155
EP2872140A1	A61K 31/455
EP2872161A2	A61K 31/047
WO2015055825A1	G01N 33/74
WO2015077334A2	A61K 38/12
WO2015077511A1	A61P 3/02
WO2015077556A1	A61M 1/10
WO2015077676A1	G01N 33/53
EP2885008A1	A61K 48/00
WO2015057696A1	A61B 18/12
WO2015077845A1	A61K 39/395
EP2861071A1	A61K 31/4745
EP2861256A1	A61K 47/28
EP2873415A1	A61K 9/16
EP2475428B1	A61P 25/00
US20150182460A1	A61K 9/127
US20150182490A1	A61K 31/336
US20150182503A1	A61K 31/416
US20150182523A1	A61K 31/485
US20150182541A1	A61K 31/60
US20150182554A1	A61K 31/77
US20150182588A1	A61K 38/17
US20150182672A1	NOT FOUND
US20150182703A1	A61M 5/32
US20150183741A1	C07D 211/62
US20150183773A1	C07D 417/06
US20150183785A1	C07D 471/04
US20150183811A1	C07F 9/46
US20150183822A1	C07K 5/078
US20150183841A1	C07K 14/435
US20150183867A1	C07K 16/24
US20150183908A1	C08F 220/06
US20150185230A1	G01N 33/68
US20150186614A1	G16H 50/30
US20150216237A1	A24F 40/48
US20150232461A1	C07D 413/14
US20150232478A1	C07D 498/04
US20150232510A1	C07K 5/083
EP2909212A1	C07D 487/14
EP2922559A2	A61K 38/00
WO2015140199A1	C07D 471/04
WO2015140224A1	C12Q 1/68
WO2015140254A1	C07D 471/04
WO2015140566A1	C07D 487/04
WO2015140658A1	C07D 401/14
EP2296685B1	A61K 38/10
WO2015142827A1	C12Q 1/68
WO2015142865A2	A61K 31/155
WO2015142924A1	A61K 9/00
WO2015143012A1	A61K 31/4725
EP2887807A1	C07D 493/04
EP2887963A1	A61K 47/55
EP2887964A1	A61K 47/48
EP2887974A1	A61L 29/08
EP2888005A1	C07D 519/00
EP2888006A1	C07D 471/04
EP2888007A1	C07D 405/12
EP2888008A1	C07D 471/04
US20150216793A9	A61K 9/00
US20150216802A1	A61K 9/127
US20150216819A1	A61K 31/122
US20150216829A1	A61K 31/202
US20150216835A1	A61K 31/336
US20150216855A1	NOT FOUND
US20150216869A1	NOT FOUND
US20150216872A1	NOT FOUND
US20150216906A1	A61K 35/34
US20150216987A1	A61K 47/34
US20150217028A1	A61L 31/06
US20150217031A1	A61L 31/16
US20150232550A1	C07K 16/24
US20150232855A1	C12N 15/113
EP2910243A1	A61K 9/36
EP2922821A1	C07D 215/12
EP2922845A2	C07D 403/12
WO2015119899A1	A61K 31/33
WO2015119976A1	A61F 2/00
WO2015120062A2	C07D 417/06
WO2015120254A1	A61K 31/145
WO2015120316A1	A61K 38/08
WO2015120350A2	C12Q 1/68
EP2322546B1	C07K 14/605
EP2344460B1	C07D 233/60
EP2888359A1	C12N 9/52
US20150218092A1	C07D 207/273
US20150218093A1	C07D 207/273
US20150218149A1	C07D 417/14
US20150218183A1	C07D 493/04
US20150233945A1	G01N 33/68
US20150250202A1	A23G 4/20
US20150250625A1	A61F 2/82
US20150250647A1	A61F 9/00
US20150250742A1	A61K 31/137
EP2911647A1	A61K 9/00
EP2911672A1	A61K 31/519
EP2911711A1	A61L 31/08
EP2923706A1	A61K 38/10
EP2924032A1	C07D 401/06
EP2924033A1	C07D 401/06
WO2015120372A2	A61K 31/496
WO2015120458A1	A61P 9/04
EP1387648B1	A61F 2/84
EP2364301B1	A01N 43/56
EP2365007B1	C08F 8/00
EP2365988B1	C08F 4/68
EP2889291A1	C07D 239/80
US20150218252A1	NOT FOUND
US20150250754A1	A61K 31/202
US20150250784A1	A61K 31/4985
US20150250795A1	A61K 31/5377
US20150250846A1	A61K 38/05
US20150250877A1	A61K 47/12
EP2912070A1	C08B 3/00
EP2912097A1	C08G 69/44
EP2924440A2	G01N 33/74
WO2015122187A1	C07D 307/81
WO2015122188A1	C07D 413/10
WO2015123090A1	A01N 37/12
WO2015123091A1	A01N 37/12
WO2015123093A1	A01N 37/12
WO2015123264A1	C12N 15/113
EP1576108B1	C12N 9/00
EP1590144B1	B29B 9/08
EP2380586B1	A61K 45/06
US20150218556A1	C12N 15/113
US20150218558A1	NOT FOUND
US20150252076A1	C07K 7/08
WO2015096035A1	C07D 471/10
WO2015124544A1	C07D 519/00
EP2398809B1	C07D 491/107
EP2413693B1	A01N 35/00
WO2015100147A1	C07D 487/10
EP1755581B1	A61K 31/195
EP1804848B1	A61L 31/10
EP1831180B1	C07D 239/26
EP2435020B1	A61Q 17/04
US9138337B2	A61F 2/02
US9138407B2	A61K 9/14
US9138425B2	A61K 9/20
US9138426B2	A61K 31/4162
US9138478B2	A01N 43/16
US9138487B2	A61K 36/31
US9138513B2	A61F 2/82
US20150238421A1	A61K 9/24
US20150238458A1	A61K 31/353
US20150238473A1	A61K 31/445
US20150238506A1	NOT FOUND
EP2914259A1	A61K 31/401
EP2914278A1	A61K 38/17
EP2914594A1	C07D 471/04
EP2914595A1	C07D 471/04
EP2914596A1	C07D 471/04
WO2015127288A1	A61K 39/00
WO2015127451A1	A61K 38/08
EP1874270B1	A61K 9/12
EP2450374B1	C07K 14/575
US9139564B2	A61K 31/506
US9139577B2	C07D 413/14
US9139585B2	A61K 31/496
USRE45670E1	C07D 277/20
US20150223751A1	A61B 5/00
US20150238617A1	A61K 47/42
EP2914961A1	G01N 33/53
WO2015103756A1	C07D 407/04
WO2015128453A1	A61K 45/00
EP1928836B1	C07D 217/14
EP1942875B1	A61K 9/20
EP2485735B1	A61K 31/54
US20150224051A1	A61K 9/00
US20150224132A1	A61K 31/713
US20150224234A1	NOT FOUND
US20150239904A1	C07D 498/04
US20150239934A1	C07K 7/08
EP2915829A1	C08F 293/00
WO2015104684A1	C07D 407/04
WO2015105736A1	C07D 405/06
WO2015130968A2	C12Q 1/68
EP1980252B1	C07D 221/28
EP2501678B1	C07D 213/30
EP2507209B1	C07C 323/60
EP2511844B1	G06F 21/00
US20150208982A1	A61B 5/00
US20150225354A1	C07D 261/04
US20150225361A1	NOT FOUND
US20150225365A1	C07D 401/04
US20150225389A1	C07D 417/06
US20150225402A1	C07D 487/04
US20150225405A1	NOT FOUND
US20150225410A1	C07D 487/04
US20150240203A1	C12N 5/071
US20150240387A1	D01F 6/82
EP2916827A1	A61K 9/16
EP2916829A1	A61K 9/50
EP2916851A2	A61K 31/78
EP2916876A1	A61L 15/22
EP2917185A1	C07D 239/94
WO2015106081A1	G01N 33/483
WO2015106268A1	A61K 31/4439
EP2054368B1	C07C 61/39
EP2521719B1	C07D 303/16
EP2538784B1	A61P 3/10
US20150209283A1	NOT FOUND
US20150209299A1	A61K 9/70
US20150209320A1	A61K 31/336
US20150209321A1	A61K 31/336
US20150209347A1	NOT FOUND
US20150209352A1	NOT FOUND
US20150209378A1	A61K 31/7056
US20150209483A1	A61L 31/08
US20150209486A1	A61L 31/10
US20150209489A1	A61L 31/16
US20150209553A1	A61M 25/10
US20150225461A1	C07K 7/64
EP2917197A1	C07D 311/78
EP2917213A1	C07D 417/14
EP2099777B1	C07D 277/48
EP2114481B1	A61L 31/14
EP2539345B1	C07D 495/04
EP2548579B1	A61K 39/395
EP2554174B1	A61K 31/58
US9144671B2	A61M 31/00
US9145441B2	A61K 38/21
US20150209796A1	NOT FOUND
US20150210647A1	NOT FOUND
US20150210672A1	NOT FOUND
US20150210685A1	C07D 471/04
US20150210690A1	NOT FOUND
US20150210691A1	NOT FOUND
EP2906040A1	A01N 43/50
EP2906201A1	A61K 9/26
EP2906243A1	A61K 47/42
EP2906244A1	A61K 47/42
EP2906284A1	A61M 37/00
EP2906285A1	A61M 37/00
EP2918283A1	A61K 38/17
EP2918578A1	C07D 263/20
WO2015109037A1	A61K 31/4439
WO2015109220A1	A61P 7/02
WO2015109312A1	A61K 9/00
WO2015134752A1	A61K 38/17
EP2136798B1	A61K 31/205
EP2146968B1	C07D 233/61
EP2566862B1	C07D 405/14
EP2569277B1	C07C 229/38
US9146243B2	C12Q 1/37
US20150210708A1	C07D 487/14
US20150210744A1	C07K 14/605
US20150210745A1	C07K 14/605
US20150210805A1	C08G 65/34
EP2906542A2	C07D 221/20
EP2906698A1	C12N 15/113
EP2918684A1	C12Q 1/04
WO2015110809A2	C07K 14/705
WO2015112465A1	C07D 471/04
EP2155699B1	C07D 249/18
EP2165719B1	A61L 26/00
EP2170421B1	A61F 2/958
EP2171071B1	C12N 15/863
EP2172200B1	A61K 31/4439
US20150245930A1	A61F 2/86
US20150245992A1	A61K 9/00
US20150246001A1	A61K 9/70
EP2907508A1	A61K 9/20
EP2907515A1	A61K 31/551
EP2919780A1	A61K 31/417
EP2919811A1	A61K 39/395
EP2919815A1	A61K 45/06
EP2919849A1	A61M 37/00
EP2920170A1	C07D 471/04
WO2015112750A1	A24F 40/48
WO2015112776A2	A61F 7/00
WO2015112915A1	A61F 2/844
WO2015113889A1	G01N 33/68
WO2015114030A1	A61K 31/18
WO2015136538A1	A61K 9/00
WO2015138186A2	A61K 31/535
EP2190873B1	C07K 14/605
EP2191853B1	A61L 29/16
EP2196198B1	A61K 9/70
EP2200619B1	A61K 33/38
EP2608797B1	A61K 35/12
US20150230729A1	A61B 5/07
US20150231064A1	A61K 9/00
US20150246045A1	A61K 31/519
US20150246063A1	A61K 31/662
US20150246092A1	A61K 38/07
US20150246093A1	A61K 38/08
US20150246174A1	A61M 5/00
US20150246214A1	A61M 37/00
WO2015138532A2	C12Q 1/68
EP2234641B1	A61K 39/395
EP2243766B1	C07C 59/70
EP2247287B1	A61K 31/00
US20150231069A1	A61K 9/107
US20150231082A1	A61K 9/20
US20150231084A1	A61K 9/28
US20150231093A1	A61K 31/155
US20150231102A1	A61K 31/202
US20150231235A1	A61K 39/395
US20150231277A1	A61K 49/00
US20150231311A1	A61L 31/10
US20150231362A1	A61M 25/00
US20150246910A1	C07D 417/14
US20150246932A1	C07D 513/04
US20150246958A1	C07K 14/62
US20150247136A1	C12N 9/12
US20150247143A1	C12N 15/113
EP2908772A2	A61F 2/915
EP2908803A1	A61K 9/00
EP2908839A2	A61K 38/00
EP2908878A1	A61L 31/16
EP2921138A1	A61F 2/90
EP2921168A1	A61K 9/20
EP2921177A2	A61K 39/00
EP2921561A1	C12Q 1/68
WO2015116760A1	C07D 249/04
WO2015116786A1	C07D 405/14
WO2015116880A1	A61K 45/06
EP2286799B1	A61K 9/16
EP2644160B1	A61F 2/00
EP2648517B1	C07D 487/14
EP2651896B1	C07D 213/81
EP2651900B1	C07D 231/14
US9090745B2	A61F 2/00
US9133085B2	C07C 35/18
US9133129B2	A61K 31/437
US9133147B2	C07D 295/18
US9133191B2	C07D 471/04
EP2893925A1	A61K 31/195
US20150192564A1	G01N 33/50
EP2697240B1	C07H 13/04
EP2705036B1	C07D 471/04
US9113789B2	A61B 5/02
US9114032B1	A61F 2/82
US9114069B2	A01N 43/16
US9114176B2	A61K 47/48
US9114198B2	A61K 31/16
US9114199B2	A61L 31/10
US9114235B2	A61M 31/00
EP2895154A1	A61K 9/20
US20150193587A1	G16H 50/30
EP2721009B1	C07D 231/54
EP2721036B1	C07D 495/04
US9115096B2	C07D 265/22
US9115136B2	A01N 43/90
US9115139B2	A61K 31/553
US9115141B2	A61K 31/472
US9115151B2	A61K 31/53
US9115162B2	A61K 31/70
US9115195B2	C07K 16/00
US9072665B2	NOT FOUND
US9072681B2	NOT FOUND
US9072736B2	A61K 38/48
US9072765B2	A61K 48/00
EP2895465A1	C07D 235/10
EP2726469B1	C07D 267/14
EP2729195B1	A61L 29/08
EP2729454B1	C07D 271/06
US9095495B2	G06F 17/00
US9095519B2	A61K 9/48
US9095582B2	NOT FOUND
US9095601B2	A61K 51/00
US9095617B2	A61K 47/10
US9095618B2	A61K 31/74
US9095619B2	A61K 31/74
US9095623B2	A61K 39/12
US9095711B2	A61N 1/36
US9073864B2	NOT FOUND
US9073882B2	A61K 31/496
US9073902B2	A61K 31/498
US9073929B2	C07D 471/04
US9073930B2	A61K 31/4439
US9073940B2	C07D 495/04
EP2895866A1	G01N 33/68
US20150196404A1	A61F 2/82
US20150196495A1	A61K 9/48
US20150196509A1	A61K 31/155
US20150196537A1	A61K 31/4184
US20150196565A1	A61K 31/522
US20150196585A1	A61K 31/78
EP2744532B1	A61L 31/02
US20150258023A1	A61K 9/107
US20150258027A1	A61K 9/14
US20150258120A1	A61K 31/573
US9096496B2	C07C 235/74
US9096592B2	A01N 43/00
US9096666B2	A61K 39/395
US9096667B2	C07K 16/24
US9096681B2	A61K 38/04
US9096743B2	A61K 31/4164
EP2897468A1	NOT FOUND
US20150196692A1	A61L 31/16
US20150197478A1	C07C 69/33
US20150258319A1	A61M 37/00
US9119554B2	H04Q 5/22
US9119736B2	A61F 2/06
EP2897645A1	A61K 47/02
EP2897953A1	C07D 413/14
US20150197516A1	C07D 417/14
US20150197739A1	C12N 9/52
US20150259297A1	C07D 233/64
US20150259323A1	C07D 401/04
US20150259414A1	C07K 16/26
US9119881B2	A61K 31/19
US9119905B2	A61F 2/06
US9120747B2	C07D 498/08
US9120758B2	C07D 231/14
US9120776B2	A61K 31/403
US9120777B2	C07D 401/12
US9120813B2	C07D 498/04
US9120821B2	A61K 31/454
EP2898883A1	A61K 31/325
EP2791216B1	C08J 3/03
EP2793869B1	A61K 9/70
US20150259683A1	C12N 15/113
US9078810B2	A61K 9/00
US9078877B2	A61K 39/395
US9078888B2	A61K 31/47
US9078919B2	A61K 48/00
US9078921B2	A61P 31/18
US9078929B2	A61K 38/00
US9078958B2	A61F 2/00
EP2898904A1	A61L 27/48
EP2899209A1	C07K 16/22
EP2899213A1	C08B 1/00
EP2899214A1	C08B 1/00
EP2899544A1	G01N 33/68
US20150199491A1	G06F 19/00
US9101539B2	A61K 9/14
US9101641B2	A61K 31/70
US9101660B2	A61K 31/155
US9101662B2	A61K 9/00
US9101689B2	A61L 27/34
US9101696B2	A61L 27/14
US9101697B2	A61K 31/44
US9079860B2	C07D 403/04
US9079901B2	C07D 401/14
US9079907B2	A61B 5/00
US9080014B2	A61K 9/51
EP2900212A1	A61K 9/00
EP2900242A1	A61K 31/506
US20150201611A1	A01N 25/10
US9102595B2	A61K 38/00
US9102599B2	C07C 211/00
US9102635B2	C07D 271/113
US9102723B2	A61K 39/395
US9125407B2	A01N 43/90
US20150202062A1	A61F 2/82
US20150202155A1	A61K 9/14
US20150202158A1	A61K 9/16
US20150202220A1	A61K 31/7048
US20150202351A1	A61L 31/10
US20150202417A1	A61M 37/00
US9084671B2	A61F 2/06
US9125836B2	A61K 9/70
US9125929B2	A61K 31/7076
EP2902013A1	A61K 9/127
EP2902020A1	A61K 31/202
US20150203481A1	C07D 413/14
US20150203487A1	C07D 471/04
US20150203490A1	NOT FOUND
US20150203493A1	C07D 471/08
US20150203496A1	C07D 471/20
US20150203515A1	C07F 7/08
US20150203537A1	C07K 7/06
US20150203563A1	C07K 14/705
US20150203568A1	C07K 14/765
US20150265576A1	NOT FOUND
US9085508B2	A61K 31/22
US9085568B2	C07D 413/04
US9085578B2	C07D 401/14
US9126956B2	NOT FOUND
US9126976B2	A61K 31/498
US9126978B2	C07D 401/10
US9126998B2	A61K 31/439
US9127058B2	C07K 16/24
EP2890370A2	A61K 9/48
US20150203622A1	C08F 299/04
US20150265717A1	A61K 47/48
US20150265783A1	A61M 11/00
US9107804B2	A61K 9/16
EP2903558A1	A61F 2/00
EP2903592A1	A61K 9/00
EP2903601A1	A61K 9/20
EP2903615A1	C07D 401/04
EP2903690A1	A61P 9/04
US20150266872A1	C07D 471/04
US20150266915A1	C07H 1/06
US20150266977A1	C07K 16/46
US20150267000A1	C08G 69/48
US9107899B2	A61K 38/00
US9107937B2	A61K 31/726
US9108340B2	B29C 39/14
US9108920B2	A61K 31/655
US9108934B2	C07D 231/18
EP2891499A1	A61K 45/06
US20150190375A1	A61K 31/4045
US20150190389A1	A61K 31/4725
US20150267238A1	C12P 21/00
US9089483B2	A61K 31/00
US9089522B2	NOT FOUND
US9089612B2	A61K 38/10
US9108947B2	C07D 307/88
US9108956B2	C07D 413/12
US9109026B2	C07K 16/00
EP2891885A2	G01N 33/68
US20150190472A1	A61K 38/22
US20150190532A1	A61K 48/00
US20150268251A1	G01N 33/68
US9090565B2	NOT FOUND
US9090573B2	C07D 495/04
US9090609B2	NOT FOUND
US9090610B2	NOT FOUND
US9090653B2	NOT FOUND
US9090701B2	NOT FOUND
US9132101B2	NOT FOUND
US9132104B2	A61K 36/00
US9132164B2	A61K 38/08
US9132190B2	A61K 39/395
EP2892896A1	C07D 403/12
EP2892897A1	C07D 403/12
US20150191435A1	C07D 233/70
US20150191444A1	C07D 319/12
US20150191463A1	C07D 471/04
US20150191486A1	C07D 495/04
US20150191495A1	C07F 9/58
EP2688871B1	C07D 233/64
US20150056411A1	A61L 31/10
US20150045515A1	C08F 255/02
US20150045389A1	C07D 231/12
US8969653B2	A61K 39/02
US9062094B2	A61K 38/00
US20150164806A1	A61K 9/24
US9068983B2	NOT FOUND
US9050292B2	A61K 31/155
US9051567B2	A61K 31/713
US9056048B2	A61K 31/56
EP2319919B1	G01N 33/68
US20150232934A1	C12Q 1/68
US20150250203A1	NOT FOUND
EP1504765B1	NOT FOUND
EP2904001A1	NOT FOUND
EP2046348B1	NOT FOUND
US9115168B2	NOT FOUND
US9096703B2	NOT FOUND
US20150259386A1	C07K 11/02
US9102702B2	C07J 43/00
US20150202317A1	A61K 47/48
US20150264918A1	A01N 1/02
US20150265555A1	A61K 31/155
US9128079B2	G01N 33/567
US20150056568A1	A61C 1/00
US20150045297A1	C07K 14/51
US8946153B2	A61K 38/095
EP1885350B1	A61K 31/165
WO2015030711A1	A61K 45/06
EP2305312B1	C12N 9/16
US20150059023A1	C12N 15/82
US8940929B2	C07C 229/00
US8969337B2	C07D 495/04
US20150057221A1	A61K 47/48
US20150045300A1	A61K 47/36
WO2015028469A2	G01N 33/68
US20150038594A1	A61K 47/38
US8988620B2	G02F 1/1335
US8932618B2	A61F 13/00
EP2848256A2	A61K 35/44
WO2015006830A1	A61K 31/7076
EP2317974B1	A23K 1/18
US20150010536A1	C07K 16/38
WO2015028941A1	A61K 45/06
US20150056313A1	A61K 36/287
EP2823306A2	G01N 33/53
US8980302B2	A61B 17/08
EP2640764B1	C08K 3/36
EP2819672A1	A61K 31/496
US20150056295A1	A61K 35/60
US20150079111A1	A61K 31/4045
US8951562B2	A61K 9/14
WO2015016727A2	A61K 9/00
EP2377470B1	A61B 17/00
US20150045403A1	A61K 47/14
EP2827890A1	A61K 39/00
EP2843414A1	G01N 33/68
EP2828289A1	C07K 14/475
US20150004612A1	C12N 15/85
US20150089690A1	C12N 15/82
US8962800B2	C12N 9/00
US8969295B2	A61K 38/30
US8969397B2	A61K 31/4168
US20150031768A1	C07C 211/42
US20150079035A1	C07D 309/14
US8955512B2	A61M 11/00
WO2015000970A1	C08F 220/06
US8986342B2	A61B 17/00
US8980845B2	C07K 5/06
WO2015017861A1	A61K 38/00
US20150011484A1	C07K 5/02
US8945527B2	A61K 31/74
WO2015025228A2	A61K 31/517
WO2015042319A1	A61B 1/24
US20150057466A1	C07C 209/76
US9005661B2	A61K 9/00
EP2497780B1	C07K 14/495
US9008408B2	G06T 7/00
EP2853573A1	C09J 167/02
EP2853593A1	C12N 9/20
EP1363869B1	C07C 67/327
WO2015054476A1	C07D 215/06
WO2015051001A2	A61K 38/18
US20150158051A1	B05D 1/06
US20150110892A1	A61K 8/98
US20150158809A9	C07C 69/96
US9017379B2	A61B 17/04
US9034612B2	NOT FOUND
EP2368501B1	A61B 17/04
US9017697B2	A61K 9/127
